filename,n_v,n_f,energy,cog,bent_min,bent_max,edge_min,edge_max,aspect_ratio_min,aspect_ratio_max,faces_min,faces_max,angle_min,angle_max,angle_aspect_min,angle_aspect_max,solid_angle_min,solid_angle_max
07-02-nslerp2-n-solid_angle-1.1316158634982005-cube.off,320,318,48089.9717721,3.15051764808e-17,0.0,0.00991709960933,0.155733818411,0.230851220071,1.0,1.29806982473,0.0295216683626,0.0411355371562,0.155891625018,0.23136692583,1.0,1.29925131959,0.0297432856942,0.0415637139481
07-02-nslerp2-t-1-1-4dihedron.off,108,106,5568.15372824,1.76023841604e-17,0.0,0.0326799746913,0.110666274071,0.501744342444,1.0,2.60004624797,0.0159772920289,0.21470451626,0.110722824209,0.507162269207,1.0,2.60776765567,0.0159617158617,0.226772820027
07-02-nslerp2-t-1-1-cube.off,320,318,48111.4855816,1.83454696801e-17,0.0,0.0102447079949,0.153199039139,0.218574930409,1.0,1.29603770054,0.0280311943493,0.0427791553211,0.153349251641,0.219012386424,1.0,1.29690446867,0.0282303993733,0.0432425464506
07-02-nslerp2-t-angle-0.9036183195879672-cube.off,320,318,48119.1733615,6.27022753405e-17,0.0,0.0103219733237,0.152854866549,0.215787918507,1.0,1.2975485731,0.0277949460742,0.0437296685863,0.153004067158,0.216208795374,1.0,1.29841742239,0.0279907038096,0.0442139241392
07-02-nslerp2-t-angle-1.9200289827379906-4dihedron.off,108,106,5337.1703187,1.3486785519e-17,0.0,0.0438792990646,0.158895505241,0.533865573392,1.0,2.15168032975,0.0302726065883,0.161028538823,0.159063138445,0.540417849991,1.0,2.17247700517,0.0304908925204,0.166990486356
07-02-nslerp2-t-angle_aspect-1.3510745931734682-cube.off,320,318,48093.1498319,7.77535495399e-18,0.0,0.00996439043386,0.154457014832,0.228635539537,1.0,1.29069811911,0.0288903361807,0.0414811333665,0.15461096489,0.22913648038,1.0,1.29155777569,0.0291024210775,0.0419187207877
07-02-nslerp2-t-angle_aspect-1.4267873401820834-4dihedron.off,108,106,5389.32589097,4.97712221407e-18,0.0,0.0319941997999,0.155732677812,0.540222506839,1.0,1.86660246044,0.0226416669522,0.173125165327,0.155890480945,0.547017156105,1.0,1.87134160741,0.0227290048825,0.181584447779
07-02-nslerp2-t-aspect-1.3528555284630617-cube.off,320,318,48093.0935319,2.22207175737e-17,0.0,0.00996297341838,0.154463413161,0.228686199507,1.0,1.29067166707,0.0288946887901,0.0414779697368,0.154617382387,0.229187474732,1.0,1.29180499924,0.0291068403181,0.0419154899951
07-02-nslerp2-t-aspect-1.426787349487512-4dihedron.off,108,106,5389.32588876,1.91440511247e-17,0.0,0.0319942001138,0.155732677863,0.540222507102,1.0,1.86660246073,0.022641667097,0.173125165225,0.155890480996,0.547017156378,1.0,1.87134160771,0.0227290050296,0.181584447258
07-02-nslerp2-t-bent-0-4dihedron.off,108,106,11099.069772,2.322084294e-17,0.0,0.0,0.0233528699862,1.41421356237,1.0,12.3621654914,0.00106801725404,2.0,0.0233534006704,1.57079632679,1.0,12.4052203747,nan,nan
07-02-nslerp2-t-bent-1.8971408153901872-cube.off,320,318,48091.6079783,1.44902896333e-16,0.0,0.00953264215644,0.156426466713,0.24398335078,1.0,1.36340943434,0.030222210332,0.0433042877116,0.156586392208,0.244592598499,1.0,1.36498607993,0.0304553387487,0.0437868542676
07-02-nslerp2-t-edges-0.9036183238063668-cube.off,320,318,48119.1733612,4.78698821245e-17,0.0,0.0103219733203,0.152854866564,0.215787918513,1.0,1.29754857304,0.0277949460846,0.043729668539,0.153004067174,0.21620879538,1.0,1.29841742233,0.0279907038202,0.0442139240908
07-02-nslerp2-t-edges-1.920028999737743-4dihedron.off,108,106,5337.17031871,1.10866329543e-17,0.0,0.0438792993354,0.158895505364,0.53386557266,1.0,2.15168033959,0.0302726068494,0.16102853825,0.159063138569,0.540417849231,1.0,2.17247701544,0.0304908927865,0.16699048571
07-02-nslerp2-t-energy-1.6476945446608666-cube.off,320,318,48088.5231265,2.12692944957e-17,0.0,0.0097291601348,0.155524943845,0.237019067304,1.0,1.33067053485,0.0296144807158,0.0423287487151,0.155682115184,0.237577406029,1.0,1.33203795633,0.0298378436048,0.0427889264305
07-02-nslerp2-t-energy-1.9192972012127625-4dihedron.off,108,106,5337.17022538,1.50474436393e-17,0.0,0.0438676360035,0.158890179794,0.533897071998,1.0,2.15125628161,0.0302613613254,0.161053189644,0.159057796112,0.540450534625,1.0,2.17203457678,0.0304794331388,0.167018277574
07-02-nslerp2-t-faces-1.4121798694278438-cube.off,320,318,48091.4201822,1.33077149397e-17,0.0,0.00991580265471,0.15467664169,0.230371506313,1.0,1.29883227445,0.0290396447576,0.041371858135,0.154831250587,0.230883990922,1.0,1.30001152854,0.0292540232948,0.041810556979
07-02-nslerp2-t-faces-2.1034381426293036-4dihedron.off,108,106,5342.70024881,1.48330375511e-17,0.0,0.046367126612,0.160287662259,0.569871230831,1.0,2.24874303458,0.0330829062193,0.159775308946,0.16045974896,0.577878517081,1.0,2.27421037584,0.0333571039605,0.165413139221
07-02-nslerp2-t-solid_angle-1.4116146729839005-cube.off,320,318,48091.434286,4.40223466723e-18,0.0,0.0099162517755,0.154674609344,0.230355470377,1.0,1.2987547925,0.0290382640303,0.0413728756581,0.154829212136,0.230867847543,1.0,1.29993360626,0.0292526212818,0.0418081656263
07-02-nslerp2-t-solid_angle-2.1034825861663564-4dihedron.off,108,106,5342.70283308,3.72954340943e-17,0.0,0.04636763148,0.160288013336,0.569879628584,1.0,2.24876438463,0.0330815319984,0.159775955613,0.16046010117,0.577887278009,1.0,2.274232868,0.0333577970349,0.165413689867
07-02-other-n-0-0-cube.off,320,318,48190.0572115,3.21691828603e-17,0.0,0.0107832776391,0.150609988887,0.225616779578,1.0,1.30513820523,0.0263080316782,0.0509029312269,0.150752700952,0.226098063959,1.0,1.30601105963,0.0264829716587,0.051560485852
07-02-other-n-0-0-icosahedron.off,672,1340,216198.974156,6.29498539323e-17,0.0,0.0,0.127992303765,0.155672640591,1.0,1.17316075589,0.00778254831452,0.00999215375263,0.128079830744,0.155830260955,1.0,1.17346321356,0.00781218639708,0.0100404509368
07-02-other-n-0-0-octahedron.off,270,536,34038.2427186,4.40554834566e-17,0.0,0.0,0.175484642883,0.266660755667,1.0,1.42114300347,0.0153969736326,0.0269963234759,0.17571059426,0.267457214568,1.0,1.42326430116,0.0155165787304,0.0273521490017
07-02-other-n-0-0-tetrahedron.off,136,268,8403.24998485,1.85302091691e-17,0.0,0.0,0.222430680492,0.440843152069,1.0,1.95169698226,0.0231151228932,0.0590873072994,0.222891787,0.444493311366,1.0,1.96365835311,0.0232813469294,0.0608224158771
07-03-anti-c-1-1-3dihedron.off,78,152,3196.23495677,3.5771433085e-15,0.0,0.0,0.0349449734728,0.684554797057,1.0,2.34435805559,0.00137872693353,0.202916364286,0.0349403911395,0.659556998662,1.0,2.34245230586,0.00137799382356,0.199244243177
07-03-anti-c-1-1-4dihedron.off,114,116,6076.1673529,8.80306588086e-17,0.0,4.66113810822e-12,0.11973207935,0.482804975442,1.00000000264,1.77390458064,0.00765967586198,0.220134294349,0.119589348518,0.47371922576,1.00000000266,1.76776252644,0.00765325545121,0.220226675726
07-03-anti-c-1-1-cube.off,350,348,57693.5131724,2.72632595574e-16,1.84926674569e-13,1.44066092845e-12,0.108746698865,0.213302685502,1.00000000596,1.39591533957,0.0163370332164,0.0449885026872,0.10860440582,0.212499344406,1.00000000598,1.39505296203,0.0163326475594,0.0449894194852
07-03-anti-c-1-1-icosahedron.off,792,1580,301018.931226,7.8820784412e-17,0.0,0.0,0.0968200380659,0.14289675842,1.0,1.17463323716,0.00445597822183,0.00884189575052,0.0967376237572,0.142654343984,1.0,1.17436925889,0.00445379092448,0.00883439848719
07-03-anti-c-1-1-octahedron.off,318,632,47722.4460616,2.35318511866e-16,0.0,0.0,0.0940305758099,0.243293090939,1.0,1.41367654259,0.00442087331912,0.0256306835111,0.0939259858901,0.242103560576,1.0,1.41317226267,0.00441753211794,0.025568088495
07-03-anti-c-1-1-tetrahedron.off,160,316,12262.0663153,5.69898246178e-16,0.0,0.0,0.0609284125631,0.385835460311,1.0,1.73199308046,0.00160756782724,0.0644621689718,0.0608793476425,0.381153006335,1.0,1.7317830435,0.00160660911031,0.064072029349
07-03-disk-n-1-1-3dihedron.off,81,155,3087.20758143,1.83964989399e-10,0.0,0.0,0.173886641301,1.17577561263,1.0,5.4299700145,0.0202685270222,0.201658884765,0.174106462144,1.2568906006,1.0,5.72276886165,4.72930473073e-17,0.235145792822
07-03-disk-n-1-1-4dihedron.off,118,116,6618.53340698,3.67789038469e-17,0.00158959946421,0.108601273946,0.169029057088,0.951470856293,1.01118008264,4.63852586651,0.0463594553651,0.261475706391,0.169230927416,0.99159989539,1.01123673121,4.82565896299,0.0469178838742,0.275955934064
07-03-disk-n-angle-0.461309089770737-4dihedron.off,118,116,6398.25857407,3.54202363938e-17,0.00109149036588,0.0454318649993,0.166513839674,0.489484288087,1.08165055996,2.93960123101,0.0518787083761,0.221463992128,0.166706813291,0.494507479638,1.0832875139,2.96633034892,0.0520337245626,0.234620324207
07-03-disk-n-angle-0.4718386177673957-3dihedron.off,81,155,3008.57383722,8.68018535419e-11,0.0,0.0,0.152341620065,0.660846890505,1.0,4.23579644709,0.00749659674162,0.171614225673,0.152489320172,0.673504368586,1.0,4.30878176124,2.33988499754e-17,0.187422336508
07-03-disk-n-angle_aspect-0.1981349715465981-3dihedron.off,81,155,3446.18079999,3.6449940497e-11,0.0,0.0,0.103562659985,1.115600613,1.0,2.74090292201,0.00078866290625,0.538912335429,0.103608996449,1.18346623992,1.0,2.74895926575,9.94656650474e-18,0.737642132458
07-03-disk-n-angle_aspect-0.2564417803685488-4dihedron.off,118,116,6906.6013513,1.97259777935e-17,0.00145194145485,0.0456823039673,0.140406205242,0.751249938492,1.06052156506,2.2324579749,0.0293210570246,0.455849312377,0.140521793205,0.770142066373,1.06093692846,2.23985582208,0.0295387186596,0.517182672187
07-03-disk-n-aspect-0.19813497011610715-3dihedron.off,81,155,3446.180805,3.64498928472e-11,0.0,0.0,0.103562659766,1.11560061771,1.0,2.74090292787,0.000788662892952,0.538912339983,0.103608996229,1.1834662456,1.0,2.74895927163,9.94656643336e-18,0.737642141099
07-03-disk-n-aspect-0.25584924887891386-4dihedron.off,118,116,6909.31911657,2.3820849062e-17,0.00136896871138,0.0458020796256,0.140339798649,0.752321283886,1.05852888879,2.23001245711,0.0292549149323,0.456873052337,0.140455222441,0.771298198904,1.05892932772,2.24442932495,0.0294717705893,0.518511173987
07-03-disk-n-bent-0-4dihedron.off,118,116,inf,0.0119848606981,0.0,0.0,0.0,1.9591554456,1.0,inf,0.0,1.36363894549,0.0,2.7367008673,1.0,inf,0.0,0.0
07-03-disk-n-bent-5.2360679206660885-3dihedron.off,81,155,7499.17629196,9.63252951257e-10,0.0,0.0,0.0351090932553,1.9339858463,1.0,26.7664063014,0.000969364605079,0.617812539772,0.0351108967208,2.62630422881,1.0,34.3379730694,1.34558229118e-16,0.449155066128
07-03-disk-n-edges-0.4613090879507902-4dihedron.off,118,116,6398.258576,1.10851738974e-17,0.00109149054936,0.0454318647322,0.166513839431,0.489484286522,1.08165056073,2.9396012259,0.0518787081761,0.221463993414,0.166706813047,0.494507478024,1.0832875147,2.96633034358,0.0520337243696,0.234620325652
07-03-disk-n-edges-0.4718386184025124-3dihedron.off,81,155,3008.57383688,8.68017937772e-11,0.0,0.0,0.152341620178,0.66084689121,1.0,4.23579644905,0.00749659676908,0.171614225356,0.152489320285,0.673504369333,1.0,4.30878176342,2.3398850006e-17,0.187422336131
07-03-disk-n-energy-0.6082477451032701-4dihedron.off,118,116,6327.72485683,1.28597104084e-17,0.000191186027924,0.0661805711185,0.185507037159,0.626671622617,1.03597282454,3.3781555256,0.0627443084452,0.172900825988,0.185774065068,0.63740741794,1.03642316132,3.43108935957,0.0638593285647,0.181705524392
07-03-disk-n-energy-0.6331403840596943-3dihedron.off,81,155,2969.83359618,1.16475558216e-10,0.0,0.0,0.178830649067,0.838851250987,1.0,4.64695063976,0.0165993066122,0.160812555673,0.179069805333,0.865625019871,1.0,4.78586419187,3.10396904041e-17,0.177131669946
07-03-disk-n-faces-0.5646795121467928-4dihedron.off,118,116,6333.14472036,6.02563594945e-18,0.000344837603722,0.060227869227,0.180059685996,0.586088962177,1.04664419877,3.25497047789,0.0606678308697,0.162135308534,0.180303819313,0.594819130543,1.04730919238,3.29898242205,0.0617080012572,0.16988864847
07-03-disk-n-faces-0.6460444254462367-3dihedron.off,81,155,2970.03358051,1.18849612218e-10,0.0,0.0,0.180728125283,0.852675048639,1.0,4.6748646963,0.0175182625586,0.162798082829,0.180974994348,0.880880021591,1.0,4.81984127847,3.16392833825e-17,0.179724029754
07-03-disk-n-solid_angle-0.5635915967172492-4dihedron.off,118,116,6333.42623832,2.40439377975e-17,0.00036038447744,0.0600768400049,0.179921157251,0.585065262995,1.04693616469,3.25178690452,0.0606112974293,0.16263866295,0.180164726155,0.593748513941,1.047607561,3.29558691433,0.0616494503548,0.169590408776
07-03-disk-n-solid_angle-10.506978471812463-3dihedron.off,81,155,13773.0399204,1.93291582367e-09,0.0,0.0,0.0175252838245,1.98297405899,1.0,55.1154781781,0.000241775629176,0.808045019088,0.0175255081089,2.8804401856,1.0,76.9594289613,1.60503781714e-16,0.468089367298
07-03-disk-t-1-1-3dihedron.off,81,155,3024.74329936,9.9003574421e-15,0.0,0.0,0.138664519831,0.766758305766,1.0,2.64400718012,0.00132990226352,0.156600720679,0.138775853348,0.786904483427,1.0,2.69010214917,1.23202003686e-17,0.169989132882
07-03-disk-t-1-1-4dihedron.off,118,116,6395.5601727,2.21078713481e-17,0.00518632937759,0.0487947589642,0.141580639602,0.521476696461,1.00701834737,2.12008467203,0.0285658624611,0.166505655796,0.141699156849,0.527573854321,1.00707003506,2.13095213655,0.0287799343271,0.173519349982
07-03-disk-t-angle-1.427320630925915-3dihedron.off,81,155,2985.03676966,2.22127840704e-14,0.0,0.0,0.189009878075,0.767312833116,1.0,2.96851215254,0.00336105347007,0.142521692358,0.18929236185,0.787504924406,1.0,3.00440729135,1.75109883285e-17,0.15464570329
07-03-disk-t-angle-1.568251420364676-4dihedron.off,118,116,6384.10630738,3.09424026313e-17,0.00689060474604,0.0720180232888,0.196872956393,0.526801537465,1.1446272877,2.60466925738,0.044214207262,0.15913869574,0.19719229209,0.533091546314,1.14522324955,2.62982005729,0.0445145712309,0.165324491909
07-03-disk-t-angle_aspect-0.6118275324562301-3dihedron.off,81,155,3208.55845944,2.96703859597e-14,0.0,0.0,0.0952556814599,0.785255349805,1.0,2.19912710968,0.000431667677318,0.216598685823,0.0952917314474,0.806973928054,1.0,2.20528492606,7.55720265443e-18,0.243043481397
07-03-disk-t-angle_aspect-0.6509156565043567-4dihedron.off,118,116,6662.35738776,1.98092440898e-17,0.00142914872079,0.0414864185257,0.111831064074,0.516393523983,1.02215980959,2.13357953556,0.018743252293,0.224562609987,0.11188942039,0.522310416935,1.02256309533,2.14122397945,0.0188379592728,0.237862487466
07-03-disk-t-aspect-0.6179707599834757-3dihedron.off,81,155,3203.69872989,9.83224856164e-17,0.0,0.0,0.0959019802999,0.783994716154,1.0,2.18780647914,0.000440507055308,0.215359004571,0.0959387695745,0.805603423763,1.0,2.21478413189,7.63284550934e-18,0.241476661402
07-03-disk-t-aspect-0.6719051082246685-4dihedron.off,118,116,6636.04804975,3.90737773641e-17,0.000246296865189,0.0419915239877,0.113452061846,0.517829740484,1.02906533639,2.13013759618,0.0193388587348,0.221205800337,0.113512995266,0.523797189205,1.02957049881,2.14665100778,0.0194401615867,0.234072854567
07-03-disk-t-bent-0-4dihedron.off,118,116,inf,0.0119848606981,0.0,0.0,0.0,1.9591554456,1.0,inf,0.0,1.36363894549,0.0,2.7367008673,1.0,inf,0.0,0.0
07-03-disk-t-bent-5.2360679206660885-3dihedron.off,81,155,4114.84652982,1.80527889087e-14,0.0,0.0,0.0540688361238,1.5519379343,1.0,5.74863580006,0.00183567605982,0.311083224962,0.0540754244136,1.77649961951,1.0,6.13798275036,5.87358290214e-17,0.334063142794
07-03-disk-t-edges-1.427320611338156-3dihedron.off,81,155,2985.03676926,2.22099504412e-14,0.0,0.0,0.189009876574,0.767312828057,1.0,2.96851214138,0.00336105334648,0.142521693249,0.189292360342,0.787504918927,1.0,3.00440728067,1.75109880922e-17,0.154645704281
07-03-disk-t-edges-1.5682514327788462-4dihedron.off,118,116,6384.10631029,2.24496483082e-17,0.00689060470648,0.0720180237264,0.19687295729,0.526801538912,1.14462728824,2.60466926888,0.0442142076013,0.159138696168,0.197192292991,0.533091547814,1.14522325008,2.62982006886,0.0445145715672,0.165324492342
07-03-disk-t-energy-1.281372448571015-4dihedron.off,118,116,6348.10209941,1.42863918803e-17,0.0078932185114,0.0610389105789,0.168350905417,0.525421706577,1.12808859672,2.31396758212,0.0363549136754,0.160103567683,0.168550350582,0.531661344568,1.12885351803,2.33639850184,0.0366524701228,0.165494498539
07-03-disk-t-energy-1.3802006192625882-3dihedron.off,81,155,2984.55675524,2.70634924978e-14,0.0,0.0,0.183421988851,0.757000408516,1.0,2.94084948511,0.0030724871102,0.14463093292,0.183680091143,0.776350821876,1.0,2.97789094652,1.69419457076e-17,0.156988668065
07-03-disk-t-faces-1.5820615670598983-4dihedron.off,118,116,6387.40413077,1.86656749542e-17,0.00684623595088,0.0725021851841,0.19557909713,0.528395366686,1.1452269364,2.61742248685,0.0445916012055,0.159610185332,0.195892160029,0.534743906121,1.14581566028,2.64264889359,0.0448883414472,0.165799998136
07-03-disk-t-faces-2.177052374911974-3dihedron.off,81,155,3084.11908191,3.95239724065e-14,0.0,0.0,0.127600107982,0.918136967956,1.0,3.2482770308,0.0105473265525,0.163031512389,0.127686831839,0.953892765883,1.0,3.26976738302,2.64240144816e-17,0.178251732118
07-03-disk-t-solid_angle-1.5846244949873944-4dihedron.off,118,116,6388.02977637,1.49732593372e-17,0.00683804554118,0.0725915729358,0.195340496368,0.528687310078,1.14533666872,2.61977691748,0.0444556674633,0.159696463666,0.195652411585,0.535046611114,1.1459240597,2.64501685499,0.0449576567436,0.165886817285
07-03-disk-t-solid_angle-13.23091979434741-3dihedron.off,81,155,7646.09216479,6.56909937723e-14,0.0,0.0,0.0214703500355,1.90376398667,1.0,14.8117316805,0.000287835536178,0.523048900703,0.021470762445,2.51863887328,1.0,17.315074098,1.1007386979e-16,0.474323306265
07-03-flat-n-0-0-cube.off,350,348,58431.4037512,1.82800181775e-17,0.00101672259935,0.0118524026263,0.111199799909,0.256108759517,1.03228329021,1.51189265243,0.0157609532342,0.0635323944934,0.111257172653,0.256813917421,1.03245905701,1.51289834156,0.0158263849879,0.0645609693176
07-03-flat-n-0-0-icosahedron.off,792,1580,301724.12875,8.86902079983e-17,0.0,0.0,0.102160138372,0.14832131718,1.0,1.17403586922,0.00495987610655,0.00952593871689,0.102204616202,0.14845761111,1.0,1.17422949535,0.00497189643921,0.00956982304066
07-03-flat-n-0-0-octahedron.off,318,632,48045.3824898,7.98562066883e-17,0.0,0.0,0.109873227446,0.272165526976,1.0,1.41207787921,0.00603603556486,0.0320750149549,0.109928569451,0.273012622324,1.0,1.41278640035,0.00605431673595,0.032578714622
07-03-flat-n-0-0-tetrahedron.off,160,316,12567.9017466,5.58699468173e-17,0.0,0.0,0.0870846876337,0.525225731439,1.0,1.96549910641,0.0032900593872,0.119451779832,0.0871122289657,0.531458237939,1.0,1.96940697189,0.00329321960012,0.126791120173
07-03-gc-n-0-0-cube.off,350,348,58208.6966903,6.74727920145e-17,0.000846166291552,0.0115916246011,0.130049893494,0.245640623718,1.04170442009,1.52525512818,0.0214401494117,0.058583680265,0.130141715419,0.246262428421,1.04191215513,1.52692051814,0.0215618019113,0.0594570361016
07-03-gc-n-0-0-icosahedron.off,792,1580,301365.832063,1.454553536e-16,0.0,0.0,0.118681582271,0.147632250608,1.0,1.18900292689,0.00669237462533,0.00859220268177,0.1187513457,0.147766650683,1.0,1.18930517292,0.00671427859758,0.00862790714024
07-03-gc-n-0-0-octahedron.off,318,632,47562.9772659,8.31990423088e-17,0.0,0.0,0.152030451449,0.262543901096,1.0,1.51566637826,0.0115564361507,0.0262251267969,0.152177246769,0.263303849331,1.0,1.51781210893,0.0116236641537,0.026561523984
07-03-gc-n-0-0-tetrahedron.off,160,316,12013.4214017,6.29769132985e-17,0.0,0.0,0.14230101072,0.47258667605,1.0,2.26169567472,0.00881226587329,0.0874087860848,0.142421349035,0.477098767195,1.0,2.27213012962,0.00883535940165,0.0912762022311
07-03-gc-t-0-0-cube.off,350,348,58208.6966903,6.74727920145e-17,0.000846166291552,0.0115916246011,0.130049893494,0.245640623718,1.04170442009,1.52525512818,0.0214401494117,0.058583680265,0.130141715419,0.246262428421,1.04191215513,1.52692051814,0.0215618019113,0.0594570361016
07-03-gc-t-0-0-icosahedron.off,792,1580,301376.484211,1.44842751864e-16,0.0,0.0,0.118224693428,0.147043317625,1.0,1.19339603794,0.00664098932482,0.00874716768525,0.118293653408,0.147176113063,1.0,1.19370395994,0.0066625576517,0.00878416912491
07-03-gc-t-0-0-octahedron.off,318,632,47571.4764296,5.29480689458e-17,0.0,0.0,0.151178303169,0.259913680866,1.0,1.52476061719,0.0114272531395,0.0263671405266,0.15132263967,0.260650901747,1.0,1.52692940854,0.0114929815647,0.0267070180256
07-03-gc-t-0-0-tetrahedron.off,160,316,11999.8704149,4.75921630652e-17,0.0,0.0,0.142689361624,0.451971279137,1.0,2.26779978126,0.00886066929228,0.0809168029489,0.142810689386,0.455909464398,1.0,2.27820329256,0.00888402092122,0.084220079711
07-03-nslerp-n-1-1-3dihedron.off,81,155,2945.79361291,1.83964983317e-10,0.0,0.0,0.268557465787,1.18215704728,1.0,3.5396345809,0.00959689399916,0.153412405102,0.269371135236,1.26479057361,1.0,3.76931572886,0.0,0.177141293559
07-03-nslerp-n-1-1-4dihedron.off,118,116,6398.04334985,5.49904347903e-17,0.000429448460908,0.101833338969,0.261331192709,0.908655313911,1.02218522643,3.42212777371,0.0727923761367,0.221196079416,0.262080604498,0.943234669846,1.02232251357,3.5418705979,0.0741459085841,0.222595156059
07-03-nslerp-n-1-1-cube.off,350,348,57680.1251635,7.13214144454e-17,0.000284266695987,0.0130337917263,0.147177232583,0.228956574427,1.01342771235,1.30140366417,0.0274189099822,0.0394898435855,0.147310391761,0.229459636794,1.01346791044,1.3022230549,0.0276119621203,0.0398735906435
07-03-nslerp-n-1-1-icosahedron.off,792,1580,301332.254049,1.90054284902e-16,0.0,0.0,0.119942256331,0.146353398474,1.0,1.17345460946,0.00683518435148,0.00815788118459,0.120014269052,0.146484330468,1.0,1.17372065084,0.00685803480482,0.0081901265274
07-03-nslerp-n-1-1-octahedron.off,318,632,47461.4611833,3.39894647693e-17,0.0,0.0,0.160517534898,0.261946476588,1.0,1.4096513968,0.0128826722292,0.0213451011423,0.160690364484,0.262701221832,1.0,1.41115670167,0.0129662809159,0.0215731406934
07-03-nslerp-n-1-1-tetrahedron.off,160,316,11718.8715613,9.09551102254e-17,0.0,0.0,0.179779125596,0.468823121359,1.0,1.86549659864,0.0141064719307,0.0484019657707,0.180022116723,0.473226438449,1.0,1.87804018393,0.014166670574,0.0496809689675
07-03-nslerp-n-angle-0.35703690985413006-icosahedron.off,792,1580,301350.484521,1.19401356557e-16,0.0,0.0,0.11897591975,0.144028493577,1.0,1.18274516409,0.00672558274166,0.00850488611327,0.119046204075,0.144153274871,1.0,1.18303765756,0.00674770501046,0.00853985650417
07-03-nslerp-n-angle-0.48927760799384973-3dihedron.off,81,155,3006.89950886,9.00098565478e-11,0.0,0.0,0.16351453811,0.677360181956,1.0,2.56377464319,0.00217862671163,0.198673509181,0.163697250265,0.691027459336,1.0,2.58477596009,0.0,0.219958408318
07-03-nslerp-n-angle-0.4992560241288975-4dihedron.off,118,116,6432.63638428,3.26417791711e-17,0.00160477730239,0.048956579383,0.178824932436,0.50281396229,1.10738809622,2.2728893425,0.045374543404,0.230839016462,0.179064065713,0.508267304473,1.10963829918,2.28819359485,0.0459230523436,0.24518921484
07-03-nslerp-n-angle-0.5491096300617945-tetrahedron.off,160,316,11767.9865567,4.5294556773e-17,0.0,0.0,0.166025045917,0.373408290696,1.0,1.84801657644,0.0120168228602,0.0546766432237,0.166216321607,0.37561244886,1.0,1.85526872589,0.0120602160737,0.0561621771534
07-03-nslerp-n-angle-0.6786319098838487-cube.off,350,348,57726.4330869,8.14677648231e-17,3.3802001313e-05,0.0091529100799,0.142021828177,0.204653188352,1.01670850287,1.35092792721,0.025426190127,0.0414717917055,0.142141458528,0.205012026498,1.01676678273,1.35186985157,0.0255923582932,0.0419070816401
07-03-nslerp-n-angle-0.6795279539465571-octahedron.off,318,632,47476.6077673,7.89513011658e-17,0.0,0.0,0.158013908284,0.246579717686,1.0,1.4229082331,0.0124839543874,0.0222974936904,0.158178761507,0.24720871432,1.0,1.42468402384,0.0125624494731,0.0225398952784
07-03-nslerp-n-angle_aspect-0.325658467981033-4dihedron.off,118,116,6809.42219836,1.91047550247e-17,0.00291405366656,0.0368651382745,0.144423456919,0.692217412578,1.21453296031,1.9983943664,0.0299681348539,0.398164521523,0.144549269198,0.706840545199,1.2230009533,2.00520562123,0.0302047638365,0.443791882905
07-03-nslerp-n-angle_aspect-0.5104797005138153-3dihedron.off,81,155,2992.76507049,9.39103243305e-11,0.0,0.0,0.167468079184,0.70289215615,1.0,2.50585938021,0.00234012092634,0.184812089074,0.167664396542,0.718230536923,1.0,2.52614940194,0.0,0.203075506602
07-03-nslerp-n-angle_aspect-0.795101978036146-tetrahedron.off,160,316,11730.2929975,4.03426718702e-17,0.0,0.0,0.173509975055,0.426788175803,1.0,1.72552041901,0.0131328051681,0.0459140935732,0.173728367256,0.430095518877,1.0,1.72985359907,0.013184818482,0.0469571364897
07-03-nslerp-n-angle_aspect-1.0080194358644188-cube.off,350,348,57679.9501469,1.47227940253e-17,0.000289487656163,0.0131496007199,0.147306170742,0.229558918816,1.0134260315,1.30021505313,0.0274686814045,0.0395889259729,0.147439680772,0.230065977952,1.01346608149,1.30103147652,0.0276624386403,0.0399743833607
07-03-nslerp-n-angle_aspect-1.0887500533222467-octahedron.off,318,632,47459.6180042,3.35452764467e-17,0.0,0.0,0.161209802503,0.26612623078,1.0,1.40961189687,0.0129940259447,0.0215585733397,0.161384882252,0.266917884038,1.0,1.41113009986,0.013079091797,0.0217920391351
07-03-nslerp-n-angle_aspect-1.4180701346193543-icosahedron.off,792,1580,301329.409728,5.2746875399e-17,0.0,0.0,0.12056929381,0.149730313422,1.0,1.17343240835,0.00690677541761,0.00824663517675,0.1206424431,0.149870535242,1.0,1.17370120557,0.0069301079055,0.00827974925613
07-03-nslerp-n-aspect-0.3249656640921952-4dihedron.off,118,116,6811.74135929,3.93432962447e-17,0.00299263914344,0.0369785341962,0.144301192119,0.693204192995,1.21515881464,1.99708812423,0.0299057969796,0.399088593429,0.14442668464,0.707892434002,1.22367560951,2.0090894366,0.0301413009782,0.444946289024
07-03-nslerp-n-aspect-0.5104797002867548-3dihedron.off,81,155,2992.76507064,9.39103079102e-11,0.0,0.0,0.167468079142,0.702892155877,1.0,2.50585938082,0.00234012092451,0.184812089215,0.167664396499,0.718230536632,1.0,2.52614940256,0.0,0.203075506772
07-03-nslerp-n-aspect-0.8012523377160411-tetrahedron.off,160,316,11729.7092225,6.57695876154e-17,0.0,0.0,0.173697761771,0.428081631313,1.0,1.72550624909,0.0131614539531,0.0457218554801,0.173916865442,0.431419565835,1.0,1.73448152661,0.0132136992377,0.046756088734
